#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss	RandomNumber
117	Please review and provide your thoughts.	Brian,. Attached is a very rough draft of a 20/20 Term Sheet that is contemplated to be attached to a Letter of Intent.	Please review and provide your thoughts.	Review draft of 20/20 Term Sheet	Rowan	1				0.7886209488
118	Please send me any agenda items you'd like to cover in the next meeting by	Attached are the minutes of the last conference call, along with two items on transmission congestion pricing - the presentation Dan Allegretti briefed us on, and a list of questions and answers about flowgate transmission pricing, for background.	Please send me any agenda items you'd like to cover in the next meeting by Monday, Oct. 2.	Send agenda items to SENDER	Rowan	1				0.6544898892
119	Please review and let's discuss.	Barry, Attached is a draft of the confirm for the Sierra Deal.. This confirm reflect only the volumes related to Package Two.. The confirm for package one would be indentical to this one with term and volumes revised.. As we discussed this confirm, does not reflect the revisions needed to the existing master.	Please review and let's discuss.	Review draft of confirm for Sierra Deal	Rowan	1				0.7344779605
120	give me a call with any comments on the documents or with any queries	For that reason, we will draft and send to you for your review a simple form of receipt to be signed by GE, acknowledging that it has received payment in full from the escrow account.. This receipt will be signed when the Turbine Contract and Consent are signed, but not released until GE has actually received its money.. I appreciate that the timing of this structure is complicated.	Please do give me a call with any comments on the documents or with any queries regarding timing.	Call SENDER with comments	Rowan	1				0.4689916153
121	Please contact the ISC Call Center at 713-3454-727 .	This requires your action through iBuyit Payables.. To launch iBuyit Payables, click on the link below: http://iBuyitPayables.enron.com. Note: Log into iBuyitPayables using the same Employee PID P-Number and Password you use to enter the eHRonline system and/or SAP.. First time iBuyit Payables user?. For training materials, click on the link below: http://sap.enron.com/sap doclib/user/file list.asp?cabinet id 265. Need help?	Please contact the ISC Call Center at 713-3454-727 .	Call ISC Call Center at 713-3454-727 	Rowan	1				0.7313984526
122	Please send to Ben	Ben, Can we move the 1/2 of the US slide to the middle of the page and title the slide Enron East Origination Development Sites .	Please send to Ben Jacoby once complete.	Send slide to Ben Jacoby	Rowan					0.07136835533
123	Please respond to korydegan4034@publicist.com	fuck you	Please respond to korydegan4034@publicist.com	Reply to korydegan4034@publicist.com	Rowan	1				0.8025802192
124	Please insert names and other	Citibank will need I the escrow agreement, ii an incumbency certificate from each party to the escrow agreement, iii a W-9 signed by each non-corporate party to the escrow agreement, and iv a signed fee agreement.. The incumbency certificates are enclosed.	Please insert names and other information as appropriate.	Insert names in incumbency certificates	Rowan	1				0.8972072938
125	Please follow the steps to reset and synchronize your passwords.	IMAGE Thank you for using our automated self service password reset option.. The user id and password in SAP Apollo Production and HR Production , eHRonline, iBuyit and iPayit are all synchronized.. When you reset your password in eHRonline, it automatically synchronizes the password in the other systems.	Please follow the steps to reset and synchronize your passwords.	Follow steps to reset password	Rowan	1				0.7314184976
126	Please send all four contracts directly to John Peyton	Attached are credit w/ss for four new cps, targeted for trading ENA's new fwd Rig Day Rate product.	Please send all four contracts directly to John Peyton at EB 3584B.	Send contacts to John Peyton at EB 3584B	Rowan	1				0.1339135496
127	PLEASE REVIEW THE NOTICE AND DISCLAIMER BELOW	To edit/discontinue your alerts please refer to end of message.	PLEASE REVIEW THE NOTICE AND DISCLAIMER BELOW 	Reiview notice and disclaimer	Rowan	1				0.01745413424
128	Please look into this and let me	At 3am Tufco cut us on the sale, resulting in only 6,000 flowing to Tufco for the day.. We need to find out what PGE did with the remaining 2,000 we bought from Richardson.. Did they deliverit to us at HPL?. Or did they cut Richardson?. Or, are they showing that we have gas stranded at that point?	Please look into this and let me know.	Investigate Tufco	Rowan	1				0.1876916827
129	Can you see if this is the correct CP.		Can you see if this is the correct CP.	Check this for correctness	Rowan					0.2318825313
130	Please make sure this is clearly understood by the schedulers.		Please make sure this is clearly understood by the schedulers.	Ensure schedulers understand this	Rowan					0.3238733349
131	pls print for me on Monday--thanks.		pls print for me on Monday--thanks.	Print this on Monday	Rowan					0.4340558696
132	yet been sent out, could one of you please handle this?	Frank and/or Sara: I am now fully engaged on power deals.	Given the fact that an ISDA has not yet been sent out, could one of you please handle this?	Handle this	Rowan	1				0.6982158935
133	Others - please review	FYI.. All:. Here is a rough first cut at a DASH for a potential deal with NSTAR to serve their Default Service.. Jim/Zach - please fill in all relevant numbers relating to volume/pricing, etc.. Also - please begin to get RAC in the loop with respect to this position and VaR impacts, etc.	Others - please review pertinent sections and edit/expand as appropriate.	Review sections of deal with NSTAR and edit	Rowan					0.1193445741
134	services, please respond to this email or contact Jeff Steele at	We hope not only that you have found value and use from our comprehensive fundamental analysis of oil, natural gas, and electricity markets, but that you have enjoyed working with PIRA and its staff.. We have certainly appreciated our close working relationship with Enron and we regret the disruption.. We certainly hope that we can restart a relationship with many of you who will remain with Enron or move on elsewhere.	Should it be the case that you require continued delivery from, and Online access to, PIRA's services, please respond to this email or contact Jeff Steele at 212-6866-808 , or jsteele@pira.com.	Contact Jeff Steele at 212-6866-808	Rowan	1		1		0.8039295674
135	Could you please approve HSC Basis for Oct?	Rob,	Could you please approve HSC Basis for Oct?	Approve HSC Basis for Oct	Rowan					0.1774247035
136	Please respond to a jimenezcrespo@mailcity.com	Alberto,. We would definitely be interested in talking to you when you get to Houston.. I will have our assistant, Shirley Crenshaw, set up some time for you to meet with people in our group, which would include myself, Zimin Lu, and Vince Kaminski.. Best regards, --Stinson	Please respond to a jimenezcrespo@mailcity.com	Reply to jimenezcrespo@mailcity.com	Rowan	1				0.5482205896
